feature_set,sampling_file,training_set,model,grid_row,step,estimate_LogLoss,estimate_MSE,estimate_In_Sample_R2,estimate_R2_Holdout,estimate_AUC,ci_lower_LogLoss,ci_lower_MSE,ci_lower_In_Sample_R2,ci_lower_R2_Holdout,ci_lower_AUC,ci_upper_LogLoss,ci_upper_MSE,ci_upper_In_Sample_R2,ci_upper_R2_Holdout,ci_upper_AUC,evaluation_set,estimate_F1_Score,estimate_Accuracy,ci_lower_F1_Score,ci_lower_Accuracy,ci_upper_F1_Score,ci_upper_Accuracy,threshold_F1_Score,threshold_Accuracy,selection_set
decile10_8,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.303743681923084,0.0911911177421555,0.260009251930748,0.260009263473961,0.847262898506014,0.300782304797471,0.0902239057011515,0.254862673753733,0.254863312929105,0.844945937327824,0.306461404882641,0.0920729295096972,0.26503174813461,0.26503344433002,0.849626310221181,evaluation_selection_50_percent_split,0.536416704086215,0.877820759238728,0.531721015167069,0.876489113963273,0.54082666589904,0.879253833230856,0.212595776468802,0.542595776468802,evaluation_selection_50_percent_split
decile10_8,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.305865309773805,0.0917750328720209,0.26104831799427,0.261058555977195,0.846180181105579,0.303186228078819,0.0908697441408026,0.255943167961274,0.25596872584247,0.843830898104216,0.308725899533386,0.0927116533807176,0.266248535127707,0.266267417589212,0.848615866616005,evaluation_test_50_percent_split,0.537664825046041,0.877331771153576,0.533176960709431,0.875927624921932,0.542244885897399,0.878740758851411,0.212595776468802,0.542595776468802,evaluation_selection_50_percent_split
decile10_8,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.285736106100313,0.0870541475750184,0.293579622867267,0.293795936737484,0.868763240876598,0.283035705369784,0.0861511423650115,0.288755128905597,0.288999362479179,0.866698302486789,0.288119733044224,0.0878684314253091,0.298354593942652,0.298537625717272,0.870767886159335,evaluation_selection_50_percent_split,0.556258946094707,0.881582578468063,0.55178337744461,0.880212322499746,0.560561255056988,0.883010932030656,0.250471489357489,0.490471489357489,evaluation_selection_50_percent_split
decile10_8,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.288018882966935,0.0876833514369733,0.293993605879662,0.294123913752559,0.867830200496177,0.285539428871414,0.0868433462687578,0.289100348462547,0.289254482582157,0.86574690123099,0.29054183903877,0.0885213229975522,0.29885446414118,0.298950264276114,0.869964256177294,evaluation_test_50_percent_split,0.558187015108207,0.880803102411534,0.553747142094025,0.879379711351786,0.562599588058894,0.882163554410818,0.250471489357489,0.490471489357489,evaluation_selection_50_percent_split
decile10_8,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.271864478056593,0.082949966025402,0.326883923223581,0.326894232593102,0.883495713477911,0.269326839506949,0.0820979400245307,0.321837542953832,0.321840483723714,0.881630128175918,0.274236973412904,0.083733110500477,0.3318308532166,0.331833701803483,0.885326800355239,evaluation_selection_50_percent_split,0.578089784978985,0.886249751874858,0.573543940419505,0.884927789531782,0.582492843488013,0.887639615781243,0.280151250185005,0.520151250185005,evaluation_selection_50_percent_split
decile10_8,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.275088443458964,0.0839621282201825,0.323956048486475,0.323956050296228,0.881936517162262,0.272673534724865,0.0831628123166412,0.318876292618211,0.31887632642229,0.879984225341556,0.277646681756938,0.084803689935791,0.328969717553449,0.328978700551476,0.883833213267395,evaluation_test_50_percent_split,0.578782587753628,0.884259909270924,0.574229968305041,0.882904177701175,0.583072232494763,0.885625565846361,0.280151250185005,0.520151250185005,evaluation_selection_50_percent_split
decile10_8,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.266320904293098,0.0813853426400871,0.339580410096562,0.339584502318133,0.889245717860767,0.263824045264192,0.0805281695385562,0.334536439878785,0.334539075594263,0.887482387152661,0.268690264735285,0.0821969645859099,0.344511701148382,0.344519732175704,0.891075566728698,evaluation_selection_50_percent_split,0.586230234418261,0.888321899404015,0.581744904172227,0.886985533699025,0.59043678648424,0.889750374003263,0.290033487888888,0.520033487888888,evaluation_selection_50_percent_split
decile10_8,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.269622397147134,0.0823974958409114,0.336554112384696,0.336555352233906,0.887521225661765,0.267239356365059,0.0816174827510021,0.331440996531839,0.331446420112209,0.885679343012468,0.272025040407901,0.0832030478350653,0.341680427044675,0.341680505779935,0.889350493683573,evaluation_test_50_percent_split,0.585684748236439,0.886394995860546,0.581298518513192,0.88507787498366,0.590185448326499,0.887765130792209,0.290033487888888,0.520033487888888,evaluation_selection_50_percent_split
decile10_8,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.264556927046878,0.0808494029634362,0.343929412631724,0.343931710361609,0.890886762437482,0.262128806536674,0.0800113552497437,0.339105054761344,0.339106074082208,0.889076771496854,0.26689913005976,0.0816566742675643,0.348922948066779,0.348925697658745,0.892709196832849,evaluation_selection_50_percent_split,0.589520590043024,0.889212729182906,0.585018004320112,0.887900570808864,0.593901706600537,0.890582985151223,0.290050762291502,0.500050762291501,evaluation_selection_50_percent_split
decile10_8,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.268163393769374,0.0819875548259787,0.339854864158112,0.339857458640841,0.888928475215074,0.26576699402924,0.0812027234994691,0.334791148720156,0.334794063232245,0.887079844749629,0.270578535718688,0.0828098637262675,0.344883106392101,0.344888461305121,0.89073752477223,evaluation_test_50_percent_split,0.588939713994803,0.887038910863766,0.584469986740602,0.885668049712175,0.593488699827884,0.888370435102566,0.290050762291502,0.500050762291501,evaluation_selection_50_percent_split
